year,consumption,assets,primary deficit,debt
2143.0,1.4674345999664953,-0.6482065822146856,-0.024254760661679368,2.4265312399501764
2144.0,1.4674345999664953,-0.6892779345138409,-0.024255826282726777,2.426541687215347
2145.0,1.4674345999664953,-0.730755933865463,-0.02425679483730254,2.426551182848443
2146.0,1.4674345999664953,-0.7726446064779923,-0.02425767516710507,2.4265598135327817
2147.0,1.4674345999664953,-0.8149480184233189,-0.024258475308450336,2.426567658055775
2148.0,1.4674345999664953,-0.8576702760314704,-0.02425920256563346,2.4265747880281587
2149.0,1.4674345999664953,-0.9008155262892076,-0.024259863577607826,2.4265812685377117
2150.0,1.4674345999664953,-0.944387957242566,-0.024260464378590467,2.426587158743424
2151.0,1.4674345999664953,-0.9883917984033833,-0.024261010453146967,2.4265925124155463
2152.0,1.4674345999664953,-1.0328313211598523,-0.024261506786258717,2.426597378426446
2153.0,1.4674345999664953,-1.0777108391911379,-0.024261957908829592,2.4266018011967487
2154.0,1.4674345999664953,-1.1230347088860995,-0.02426236793904748,2.426605821100846
2155.0,1.4674345999664953,-1.1688073297661599,-0.02426274061997819,2.4266094748354607
2156.0,1.4674345999664953,-1.2150331449123595,-0.024263079353735017,2.4266127957546453
2157.0,1.4674345999664953,-1.26171664139664,-0.024263387232535776,2.4266158141742604
2158.0,1.4674345999664953,-1.3088623507173986,-0.024263667066930922,2.4266185576487227
2159.0,1.4674345999664953,-1.356474849239353,-0.02426392141146037,2.426621051222541
2160.0,1.4674345999664953,-1.4045587586377624,-0.024264152587973275,2.4266233176589416
2161.0,1.4674345999664953,-1.4531187463470472,-0.024264362706823618,2.4266253776476705
2162.0,1.4674345999664953,-1.5021595260138496,-0.02426455368613512,2.4266272499938615
2163.0,1.4674345999664953,-1.5516858579545807,-0.024264727269311313,2.4266289517897066
2164.0,1.4674345999664953,-1.6017025496174973,-0.024264885040950666,2.4266304985704843
2165.0,1.4674345999664953,-1.6522144560493537,-0.024265028441311978,2.426631904456379
2166.0,1.4674345999664953,-1.703226480366674,-0.02426515877946216,2.4266331822813805
2167.0,1.4674345999664953,-1.7547435742316904,-0.024265277245226386,2.4266343437104414
2168.0,1.4674345999664953,-1.806770738332994,-0.02426538492004971,2.426635399345964
2169.0,1.4674345999664953,-1.8593130228709445,-0.024265482786869328,2.426636358824587
2170.0,1.4674345999664953,-1.9123755280478845,-0.024265571739087555,2.426637230905158
2171.0,1.4674345999664953,-1.96596340456321,-0.024265652588727486,2.426638023548687
2172.0,1.4674345999664953,-2.0200818541133403,-0.02426572607384576,2.426638743991023
2173.0,1.4674345999664953,-2.0747361298966402,-0.024265792865270093,2.4266393988089088
2174.0,1.4674345999664953,-2.129931537123339,-0.024265853572723102,2.4266399939800167
2175.0,1.4674345999664953,-2.185673433530501,-0.02426590875038831,2.426640534937519
