year,consumption,assets,primary deficit,debt
2132.0,1.0480182217443006,-0.22214766539689593,-0.024233008878293345,2.426317987171883
2133.0,1.0480182217443006,-0.2590006125790434,-0.02423605584990661,2.426347859442601
2134.0,1.0480182217443006,-0.29621844042636053,-0.024238825275590747,2.426375010674798
2135.0,1.0480182217443006,-0.3338047616187006,-0.024241342436757123,2.4263996887254486
2136.0,1.0480182217443006,-0.3717632246050243,-0.024243630311955866,2.4264221188744557
2137.0,1.0480182217443006,-0.4100975139575492,-0.024245709786641458,2.426442505881177
2138.0,1.0480182217443006,-0.44881135072940603,-0.024247599843830934,2.426461035853623
2139.0,1.0480182217443006,-0.4879084928158357,-0.02424931773739523,2.4264778779473906
2140.0,1.0480182217443006,-0.5273927353189627,-0.024250879149565554,2.4264931859098446
2141.0,1.0480182217443006,-0.5672679109161801,-0.024252298334092637,2.4265070994836395
2142.0,1.0480182217443006,-0.6075378902321819,-0.024253588246365768,2.4265197456823957
2143.0,1.0480182217443006,-0.6482065822146786,-0.024254760661679368,2.4265312399501764
2144.0,1.0480182217443006,-0.6892779345138338,-0.024255826282726777,2.426541687215347
2145.0,1.0480182217443006,-0.7307559338654558,-0.02425679483730254,2.426551182848443
2146.0,1.0480182217443006,-0.7726446064779849,-0.02425767516710507,2.4265598135327817
2147.0,1.0480182217443006,-0.8149480184233114,-0.024258475308450336,2.426567658055775
2148.0,1.0480182217443006,-0.857670276031463,-0.02425920256563346,2.4265747880281587
2149.0,1.0480182217443006,-0.9008155262892001,-0.024259863577607826,2.4265812685377117
2150.0,1.0480182217443006,-0.9443879572425585,-0.024260464378590467,2.426587158743424
2151.0,1.0480182217443006,-0.9883917984033759,-0.024261010453146967,2.4265925124155463
2152.0,1.0480182217443006,-1.0328313211598448,-0.024261506786258717,2.426597378426446
2153.0,1.0480182217443006,-1.0777108391911303,-0.024261957908829592,2.4266018011967487
2154.0,1.0480182217443006,-1.123034708886092,-0.02426236793904748,2.426605821100846
2155.0,1.0480182217443006,-1.168807329766152,-0.02426274061997819,2.4266094748354607
2156.0,1.0480182217443006,-1.2150331449123515,-0.024263079353735017,2.4266127957546453
2157.0,1.0480182217443006,-1.261716641396632,-0.024263387232535776,2.4266158141742604
2158.0,1.0480182217443006,-1.3088623507173909,-0.024263667066930922,2.4266185576487227
2159.0,1.0480182217443006,-1.356474849239345,-0.02426392141146037,2.426621051222541
2160.0,1.0480182217443006,-1.4045587586377541,-0.024264152587973275,2.4266233176589416
2161.0,1.0480182217443006,-1.4531187463470387,-0.024264362706823618,2.4266253776476705
2162.0,1.0480182217443006,-1.502159526013841,-0.02426455368613512,2.4266272499938615
2163.0,1.0480182217443006,-1.551685857954572,-0.024264727269311313,2.4266289517897066
2164.0,1.0480182217443006,-1.6017025496174886,-0.024264885040950666,2.4266304985704843
2165.0,1.0480182217443006,-1.6522144560493448,-0.024265028441311978,2.426631904456379
2166.0,1.0480182217443006,-1.703226480366665,-0.02426515877946216,2.4266331822813805
2167.0,1.0480182217443006,-1.7547435742316815,-0.024265277245226386,2.4266343437104414
2168.0,1.0480182217443006,-1.8067707383329852,-0.02426538492004971,2.426635399345964
2169.0,1.0480182217443006,-1.8593130228709354,-0.024265482786869328,2.426636358824587
2170.0,1.0480182217443006,-1.9123755280478751,-0.024265571739087555,2.426637230905158
2171.0,1.0480182217443006,-1.9659634045632004,-0.024265652588727486,2.426638023548687
2172.0,1.0480182217443006,-2.0200818541133305,-0.02426572607384576,2.426638743991023
2173.0,1.0480182217443006,-2.0747361298966305,-0.024265792865270093,2.4266393988089088
2174.0,1.0480182217443006,-2.1299315371233294,-0.024265853572723102,2.4266399939800167
2175.0,1.0480182217443006,-2.185673433530491,-0.02426590875038831,2.426640534937519
