index,year,primary deficit,debt,MPC,consumption,assets,assets_chg,debt_chg,foreign_capital,income,savings_rate
96,2122.0,-0.024179525484134046,2.42579364017032,0.25,1.4613897185954619,2.893551589957444,-0.6064484100425558,2.42579364017032,0.6064484100425558,1.4903056317656442,0.019402673219401423
97,2123.0,-0.024187444210462813,2.4258712747421707,0.25,1.4613877389138796,2.893532181314482,-0.6064678186855179,2.4258712747421707,0.6064678186855179,1.490305243592785,0.019403746181011833
98,2124.0,-0.024194641627066582,2.425941837650051,0.25,1.4613859395597286,2.8935145405875127,-0.6064854594124873,2.425941837650051,0.6064854594124878,1.4903048907782457,0.019404721407990162
99,2125.0,-0.024201183437405453,2.4260059730455303,0.25,1.461384304107144,2.893498506738643,-0.6065014932613568,2.4260059730455303,0.6065014932613568,1.4903045701012683,0.019405607802812527
100,2126.0,-0.024207129360069895,2.426064266404986,0.25,1.4613828176264778,2.8934839333987803,-0.6065160666012197,2.426064266404986,0.6065160666012197,1.490304278634471,0.019406413457051273
101,2127.0,-0.024212533673937178,2.426117249874273,0.25,1.461381466548011,2.8934706875314586,-0.6065293124685414,2.426117249874273,0.6065293124685418,1.4903040137171246,0.0194071457252369
102,2128.0,-0.024217445713670016,2.4261654071265553,0.25,1.4613802385380779,2.8934586482183886,-0.6065413517816114,2.4261654071265553,0.6065413517816118,1.4903037729308632,0.019407811291991664
103,2129.0,-0.024221910320080656,2.4262091777776402,0.25,1.4613791223864752,2.893447705555617,-0.6065522944443829,2.4262091777776402,0.6065522944443824,1.4903035540776077,0.019408416233050414
104,2130.0,-0.02422596824947171,2.4262489613991214,0.25,1.4613781079041273,2.8934377596502476,-0.6065622403497524,2.4262489613991214,0.6065622403497528,1.4903033551595004,0.019408966070721498
105,2131.0,-0.024229656545690512,2.4262851211659724,0.25,1.4613771858300726,2.8934287197085355,-0.6065712802914645,2.4262851211659724,0.6065712802914645,1.490303174360666,0.019409465824296188
106,2132.0,-0.024233008878293345,2.426317987171883,0.25,1.461376347746922,2.8934205032070586,-0.6065794967929414,2.426317987171883,0.606579496792941,1.4903030100306365,0.019409920055868297
107,2133.0,-0.02423605584990661,2.426347859442601,0.25,1.4613755860040187,2.89341303513938,-0.6065869648606199,2.426347859442601,0.6065869648606199,1.490302860669283,0.019410332911978193
108,2134.0,-0.024238825275590747,2.426375010674798,0.25,1.4613748936475977,2.893406247331331,-0.6065937526686689,2.426375010674798,0.6065937526686689,1.490302724913122,0.01941070816146478
109,2135.0,-0.024241342436757123,2.4263996887254486,0.25,1.461374264357306,2.8934000778186686,-0.6065999221813314,2.4263996887254486,0.6065999221813314,1.4903026015228686,0.01941104922986927
110,2136.0,-0.024243630311955866,2.4264221188744557,0.25,1.4613736923885063,2.893394470281417,-0.6066055297185828,2.4264221188744557,0.6066055297185828,1.4903024893721237,0.019411359230705787
111,2137.0,-0.024245709786641458,2.426442505881177,0.25,1.461373172519835,2.8933893735297374,-0.6066106264702626,2.426442505881177,0.6066106264702622,1.4903023874370902,0.019411640993882855
112,2138.0,-0.024247599843830934,2.426461035853623,0.25,1.4613727000055377,2.893384741036627,-0.6066152589633731,2.426461035853623,0.6066152589633731,1.490302294787228,0.019411897091536477
113,2139.0,-0.02424931773739523,2.4264778779473906,0.25,1.4613722705321466,2.8933805305131846,-0.6066194694868154,2.4264778779473906,0.6066194694868159,1.4903022105767592,0.019412129861510745
114,2140.0,-0.024250879149565554,2.4264931859098446,0.25,1.4613718801791038,2.893376703522571,-0.6066232964774292,2.4264931859098446,0.6066232964774292,1.4903021340369467,0.019412341428698274
115,2141.0,-0.024252298334092637,2.4265070994836395,0.25,1.4613715253829722,2.893373225129123,-0.6066267748708771,2.4265070994836395,0.6066267748708771,1.4903020644690779,0.01941253372443807
116,2142.0,-0.024253588246365768,2.4265197456823957,0.25,1.4613712029049037,2.893370063579434,-0.6066299364205658,2.4265197456823957,0.6066299364205658,1.490302001238084,0.019412708504145997
117,2143.0,-0.024254760661679368,2.4265312399501764,0.25,1.4613709098010754,2.8933671900124898,-0.6066328099875102,2.4265312399501764,0.6066328099875102,1.490301943766745,0.019412867363338686
118,2144.0,-0.024255826282726777,2.426541687215347,0.25,1.4613706433958136,2.8933645781961976,-0.6066354218038024,2.426541687215347,0.6066354218038024,1.4903018915304194,0.019413011752199914
119,2145.0,-0.02425679483730254,2.426551182848443,0.25,1.4613704012571695,2.8933622042879237,-0.6066377957120763,2.426551182848443,0.6066377957120768,1.4903018440522537,0.019413142988817092
120,2146.0,-0.02425767516710507,2.4265598135327817,0.25,1.461370181174719,2.89336004661684,-0.6066399533831599,2.4265598135327817,0.6066399533831603,1.4903018008988322,0.019413262271215072
121,2147.0,-0.024258475308450336,2.426567658055775,0.25,1.4613699811393828,2.8933580854860916,-0.6066419145139084,2.426567658055775,0.6066419145139079,1.4903017616762173,0.019413370688291687
122,2148.0,-0.02425920256563346,2.4265747880281587,0.25,1.461369799325087,2.8933563029929963,-0.6066436970070037,2.4265747880281587,0.6066436970070033,1.4903017260263554,0.019413469229758364
123,2149.0,-0.024259863577607826,2.4265812685377117,0.25,1.4613696340720934,2.893354682865608,-0.606645317134392,2.4265812685377117,0.606645317134392,1.4903016936238076,0.019413558795174677
124,2150.0,-0.024260464378590467,2.426587158743424,0.25,1.4613694838718476,2.8933532103141806,-0.6066467896858194,2.426587158743424,0.6066467896858194,1.4903016641727789,0.01941364020216043
125,2151.0,-0.024261010453146967,2.4265925124155463,0.25,1.4613693473532086,2.89335187189615,-0.60664812810385,2.4265925124155463,0.60664812810385,1.4903016374044185,0.01941371419385929
126,2152.0,-0.024261506786258717,2.426597378426446,0.25,1.4613692232699307,2.8933506553934256,-0.6066493446065744,2.426597378426446,0.6066493446065744,1.4903016130743638,0.019413781445722325
127,2153.0,-0.024261957908829592,2.4266018011967487,0.25,1.4613691104892879,2.8933495497008503,-0.6066504502991497,2.4266018011967487,0.6066504502991492,1.4903015909605124,0.019413842571675246
128,2154.0,-0.02426236793904748,2.426605821100846,0.25,1.4613690079817334,2.8933485447248266,-0.6066514552751734,2.426605821100846,0.6066514552751734,1.490301570860992,0.01941389812972101
129,2155.0,-0.02426274061997819,2.4266094748354607,0.25,1.4613689148115008,2.8933476312911734,-0.6066523687088266,2.4266094748354607,0.6066523687088266,1.490301552592319,0.019413948627035226
130,2156.0,-0.024263079353735017,2.4266127957546453,0.25,1.4613688301280616,2.8933468010613774,-0.6066531989386226,2.4266127957546453,0.6066531989386226,1.490301535987723,0.019413994524595118
131,2157.0,-0.024263387232535776,2.4266158141742604,0.25,1.4613687531583612,2.8933460464564744,-0.6066539535435256,2.4266158141742604,0.6066539535435256,1.490301520895625,0.01941403624138827
